Code_Sp,famille,genre,espece,nom_total,Alimentation,groupe_troph1,groupe_troph2,taille_classe,mobilite,gregarite,taille_moy,taille max,nycthem,comportement,crypticite,niveau_colonne,couleur,pattern_livree,forme,dimorph_sexuel,commercial,commercial_2,Commercial PROCFISH,cible_VKP,a,b,niveau_a_b,Up_Date_SOP
2556,SERRANIDAE,Plectropomus,leopardus,Plectropomus_leopardus,p,P,P,5,3,1,45,80,d,a,nc,b,d,sp,c,a,i,c,oui,1,0.011753401,3.059544862,sp
2557,SERRANIDAE,Plectropomus,maculatus,Plectropomus_maculatus,p,P,P,5,3,1,45,75,d,a,nc,b,d,sp,c,a,i,c,oui,1,0.011753401,3.059544862,genus
2558,SERRANIDAE,Plectropomus,aerolatus,Plectropomus_aerolatus,p,P,P,5,3,1,45,70,d,a,nc,b,d,sp,c,a,i,c,oui,1,0.011753401,3.059544862,genus
2570,SERRANIDAE,Pseudanthias,hypselosoma,Pseudanthias_hypselosoma,z,Z,Z,2,1,5,6,11,d,n,nc,m,b,m,c,a,a,nc,oui,0,0.013685462,3.148743494,sp
2614,SERRANIDAE,Variola,louti,Variola_louti,p,P,P,5,2,1,28,60,d,s,nc,b,b,sp,c,a,i,c,oui,0,0.012187843,3.079130577,sp
2640,GRAMMISTIDAE,Belonoperca,chabanaudi,Belonoperca_chabanaudi,c1,C,C,2,2,1,8,12,n,s,vc,b,d,u,c,a,a,nc,non,0,0.012353865,3.233702946,famille
2650,GRAMMISTIDAE,Diploprion,bifasciatum,Diploprion_bifasciatum,c1,C,C,3,2,1,10,25,b,n,nc,l,b,b,h,a,a,nc,non,0,0.008862367,3.277495731,sp
2660,GRAMMISTIDAE,Grammistes,sexlineatus,Grammistes_sexlineatus,p,P,P,3,2,1,10,25,n,s,vc,b,d,st,h,a,a,nc,non,0,0.012353865,3.233702946,famille
2666,GRAMMISTIDAE,Grammistops,ocellatus,Grammistops_ocellatus,c1,C,C,2,2,1,5,10,n,X,vc,b,d,u,c,a,a,nc,non,0,0.012353865,3.233702946,famille
2670,GRAMMISTIDAE,Pogonoperca,punctata,Pogonoperca_punctata,c1,C,C,3,3,1,15,30,n,s,vc,b,d,sp,h,a,a,nc,non,0,0.012353865,3.233702946,famille
2680,GRAMMISTIDAE,Aporops,bilinearis,Aporops_bilinearis,c1,C,C,2,2,1,5,9,n,s,vc,b,d,sp,c,a,a,nc,non,0,0.012353865,3.233702946,famille
2682,GRAMMISTIDAE,Pseudogramma,polyacantha,Pseudogramma_polyacantha,c1,C,C,1,2,1,4,7,n,s,vc,b,d,u,c,a,a,nc,non,0,0.012353865,3.233702946,famille
2700,PSEUDOCHROMIDAE,Aporops,bilinearis,Aporops_bilinearis,c2,C,C,2,2,1,5,9,n,s,vc,b,d,sp,c,a,a,nc,non,0,0.019225315,2.811618733,famille
2710,PSEUDOCHROMIDAE,Pseudochromis,fuscus,Pseudochromis_fuscus,c2,C,C,2,2,1,6,9,d,n,vc,b,d,u,d,a,a,nc,non,0,0.009563415,3.167142794,genus
2712,PSEUDOCHROMIDAE,Pseudochromis,marshallensis,Pseudochromis_marshallensis,c2,C,C,1,1,1,4,6,d,n,vc,b,d,u,c,a,a,nc,non,0,0.009563415,3.167142794,genus
2714,PSEUDOCHROMIDAE,Pseudochromis,paccagnellae,Pseudochromis_paccagnellae,c2,C,C,1,1,1,4,7,d,n,vc,b,b,m,c,a,a,nc,non,0,0.009563415,3.167142794,genus
2716,PSEUDOCHROMIDAE,Pseudochromis,purpurascens,Pseudochromis_purpurascens,c2,C,C,2,1,1,5,8,d,n,vc,b,b,m,c,a,a,nc,non,0,0.009939234,3.144832097,sp
2718,PSEUDOCHROMIDAE,Pseudochromis,salvati,Pseudochromis_salvati,c2,C,C,2,1,1,5,8,d,n,vc,b,b,m,c,a,a,nc,non,0,0.021780153,2.752485494,sp
2722,PSEUDOCHROMIDAE,Pseudochromis,tapeinosoma,Pseudochromis_tapeinosoma,c2,C,C,1,1,1,3,4,d,n,vc,b,b,m,c,a,a,nc,non,0,0.009563415,3.167142794,genus
2740,PSEUDOCHROMIDAE,Pseudoplesiops,rosae,Pseudoplesiops_rosae,c2,C,C,1,1,1,3,3,d,n,vc,b,b,u,c,a,a,nc,non,0,0.019225315,2.811618733,famille
2742,PSEUDOCHROMIDAE,Pseudochromidae,sp,Pseudochromidae_sp,c2,C,C,0,1,1,,,X,X,X,X,X,X,c,a,a,nc,non,0,0.009563415,3.167142794,genus
2758,PLESIOPIDAE,Plesiopidae,sp,Plesiopidae_sp,c1,C,C,0,1,1,,,X,X,X,X,X,X,c,a,a,nc,non,0,0.006701556,3.495928991,genus
2760,PLESIOPIDAE,Assessor,macneili,Assessor_macneili,c2,C,C,1,1,4,4,6,d,n,c,l,d,u,c,a,a,nc,non,0,0.018112087,2.7907,sp
2770,PLESIOPIDAE,Calloplesiops,sp,Calloplesiops_sp,c1,C,C,0,1,1,,,X,X,X,X,X,X,c,a,a,nc,non,0,0.00324665,3.855793329,famille
2780,PLESIOPIDAE,Plesiops,coeruleolineatus,Plesiops_coeruleolineatus,c1,C,C,1,1,1,4,6,d,n,vc,b,d,u,c,a,a,nc,non,0,0.006701556,3.495928991,sp
2782,PLESIOPIDAE,Plesiops,corallicola,Plesiops_corallicola,c1,C,C,2,1,1,7,11,d,n,vc,b,d,u,c,a,a,nc,non,0,0.006701556,3.495928991,genus
2784,PLESIOPIDAE,Plesiops,oxycephalus,Plesiops_oxycephalus,c1,C,C,1,1,1,5,6,d,n,vc,b,d,u,c,a,a,nc,non,0,0.006701556,3.495928991,genus
2785,PLESIOPIDAE,Plesiops,sp,Plesiops_sp,c1,C,C,0,0,1,,,X,X,X,X,X,X,c,a,a,nc,non,0,0.006701556,3.495928991,genus
2810,ACANTHOCLINIDAE,Belonepterygion,fasciolatum,Belonepterygion_fasciolatum,c1,C,C,1,1,1,4,5,d,n,vc,b,d,b,c,a,a,nc,non,0,inconnu,inconnu,
2830,TERAPONIDAE,Therapon,jarbua,Therapon_jarbua,p,P,P,3,4,3,20,30,b,n,nc,m,s,st,c,a,m,c,non,0,0.013179344,3.130605741,sp
2850,KUHLIIDAE,Kuhlia,marginata,Kuhlia_marginata,c1,C,C,3,4,1,15,25,d,n,nc,m,s,u,c,a,m,c,non,0,0.014558322,3.082851638,sp
2852,KUHLIIDAE,Kuhlia,mugil,Kuhlia_mugil,c1,C,C,3,4,3,15,25,d,n,nc,m,s,u,c,a,m,c,non,0,0.016001658,3.033640034,genus
2854,KUHLIIDAE,Kuhlia,rupestris,Kuhlia_rupestris,c1,C,C,4,4,1,20,38,d,n,nc,m,s,u,c,a,m,c,non,0,0.016001658,3.033640034,genus
2871,PRIACANTHIDAE,Priacanthidae,sp,Priacanthidae_sp,c2,C,C,0,3,3,,,n,n,nc,l,b,u,c,a,a,c,oui,0,0.029393561,2.806789061,famille
2874,PRIACANTHIDAE,Heteropriacanthus,cruentatus,Heteropriacanthus_cruentatus,z,Z,Z,3,3,3,20,25,n,n,nc,l,b,u,h,a,i,c,oui,0,0.027934154,2.823128195,sp
2880,PRIACANTHIDAE,Priacanthus,hamrur,Priacanthus_hamrur,z.c2,Z,Z,4,3,3,25,35,n,n,nc,l,b,u,h,a,i,c,oui,1,0.02996599,2.800845855,sp
2882,PRIACANTHIDAE,Priacanthus,macracanthus,Priacanthus_macracanthus,z.c2,Z,Z,3,3,3,20,25,n,n,nc,l,b,u,h,a,i,c,oui,0,0.029681041,2.803790725,genus
2899,APOGONIDAE,Apogon,amboinensis,Apogon_amboinensis,c2z,C,C,1,2,4,5,6,n,n,c,l,d,X,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2900,APOGONIDAE,Apogon,angustatus,Apogon_angustatus,c1,C,C,1,2,4,5,7,n,n,c,l,d,st,c,a,a,nc,non,0,0.004929367,3.780060935,sp
2902,APOGONIDAE,Apogon,annularis,Apogon_annularis,c2z,C,C,2,2,4,7,9,n,n,c,l,d,b,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2903,APOGONIDAE,Apogon,apogonoides,Apogon_apogonoides,z,Z,Z,2,2,4,7,10,n,n,c,l,b,m,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2906,APOGONIDAE,Apogon,bandanensis,Apogon_bandanensis,z,Z,Z,2,2,4,5,8,n,n,c,l,d,b,c,a,a,nc,non,0,0.013958935,3.250267334,sp
2908,APOGONIDAE,Apogon,catalai,Apogon_catalai,z,Z,Z,1,3,3,4,6,n,n,nc,l,s,u,c,a,a,nc,non,0,0.00517357,3.93466876,sp
2910,APOGONIDAE,Apogon,ceramensis,Apogon_ceramensis,c2z,C,C,2,2,4,7,10,n,n,c,l,s,u,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2911,APOGONIDAE,Apogon,cookii,Apogon_cookii,z,Z,Z,2,2,1,8,10,n,n,c,l,d,st,c,a,a,nc,non,0,0.005758645,3.689138439,sp
2912,APOGONIDAE,Apogon,coccineus,Apogon_coccineus,c2,C,C,1,2,3,4,5,n,n,c,l,b,st,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2913,APOGONIDAE,Apogon,compressus,Apogon_compressus,z,Z,Z,2,2,1,8,12,n,n,c,l,d,st,c,a,a,nc,non,0,0.018548308,2.984148205,sp
2914,APOGONIDAE,Apogon,cyanosoma,Apogon_cyanosoma,z,Z,Z,1,2,4,4,6,n,n,c,l,b,st,c,a,a,nc,non,0,0.007380934,3.563283922,sp
2916,APOGONIDAE,Apogon,doderleini,Apogon_doderleini,z,Z,Z,2,2,4,6,9,n,n,c,l,d,st,c,a,a,nc,non,0,0.008952626,3.459788607,sp
2917,APOGONIDAE,Apogon,doryssa,Apogon_doryssa,z,Z,Z,1,2,3,4,5,n,n,c,l,b,u,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2918,APOGONIDAE,Apogon,ellioti,Apogon_ellioti,z,Z,Z,3,3,3,10,16,n,n,nc,l,s,u,c,a,a,nc,non,0,0.017153342,2.991155154,sp
2920,APOGONIDAE,Apogon,endekataenia,Apogon_endekataenia,c2,C,C,2,2,3,7,10,n,n,c,l,d,st,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2924,APOGONIDAE,Apogon,exostigma,Apogon_exostigma,c2,C,C,2,2,3,6,9,n,n,c,l,d,st,c,a,a,nc,non,0,0.016350922,3.068793136,sp
2925,APOGONIDAE,Apogon,fasciatus,Apogon_fasciatus,c2z,C,C,2,3,4,6,10,n,n,c,l,d,b,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2926,APOGONIDAE,Apogon,aureus,Apogon_aureus,c2,C,C,2,2,4,7,12,n,n,nc,l,b,m,h,a,a,nc,non,0,0.006371984,3.508710374,sp
2928,APOGONIDAE,Apogon,fraenatus,Apogon_fraenatus,z,Z,Z,2,2,3,6,9,n,n,c,l,d,st,c,a,a,nc,non,0,0.013015533,3.165288184,sp
2929,APOGONIDAE,Apogon,fragilis,Apogon_fragilis,c2z,C,C,1,2,4,4,4,n,n,nc,l,s,u,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2931,APOGONIDAE,Apogon,gilberti,Apogon_gilberti,c2z,C,C,1,2,4,4,4,n,n,nc,l,s,u,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2932,APOGONIDAE,Apogon,guamensis,Apogon_guamensis,z,Z,Z,2,2,4,5,8,n,n,nc,l,d,m,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2934,APOGONIDAE,Apogon,hyalosoma,Apogon_hyalosoma,c1,C,C,2,3,3,6,10,n,n,nc,l,s,u,h,a,a,nc,non,0,0.007129604,3.448977551,sp
2936,APOGONIDAE,Apogon,kallopterus,Apogon_kallopterus,c2z,C,C,2,3,1,8,12,n,n,c,l,d,st,c,a,a,nc,non,0,0.010096719,3.314155421,sp
2937,APOGONIDAE,Apogon,kiensis,Apogon_kiensis,z,Z,Z,2,3,3,6,8,n,n,c,l,d,st,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2940,APOGONIDAE,Apogon,lateralis,Apogon_lateralis,c2z,C,C,2,3,3,8,11,n,n,nc,l,s,u,c,a,a,nc,non,0,0.018431659,3.050985011,sp
2942,APOGONIDAE,Apogon,leptacanthus,Apogon_leptacanthus,c2z,C,C,1,2,5,4,5,n,n,nc,l,s,m,h,a,a,nc,non,0,0.01544933,3.121264237,genus
2944,APOGONIDAE,Apogon,lineolatus,Apogon_lineolatus,z,Z,Z,2,3,3,6,9,n,n,nc,l,s,b,c,a,a,nc,non,0,0.004512351,3.682657995,sp
2946,APOGONIDAE,Apogon,nigrofasciatus,Apogon_nigrofasciatus,z,Z,Z,1,2,3,5,7,n,n,c,l,b,st,c,a,a,nc,non,0,0.008574479,3.50994191,sp
2948,APOGONIDAE,Apogon,norfolcensis,Apogon_norfolcensis,c2z,C,C,2,2,3,9,14,n,n,c,l,d,b,h,a,a,nc,non,0,0.010167536,3.277087587,sp
2949,APOGONIDAE,Apogon,notatus,Apogon_notatus,c2,C,C,2,2,3,7,10,n,n,c,l,s,m,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2950,APOGONIDAE,Apogon,novemfasciatus,Apogon_novemfasciatus,c2,C,C,1,2,4,5,7,n,n,c,l,d,st,c,a,a,nc,non,0,0.008627678,3.413551801,sp
2952,APOGONIDAE,Apogonichthys,ocellatus,Apogonichthys_ocellatus,z,Z,Z,1,2,3,3,4,n,n,c,l,d,m,h,a,a,nc,non,0,0.014256584,3.14288498,famille
2954,APOGONIDAE,Apogonichthys,perdix,Apogonichthys_perdix,c2z,C,C,1,2,3,3,4,n,n,c,l,d,sp,h,a,a,nc,non,0,0.014256584,3.14288498,famille
2956,APOGONIDAE,Apogon,fuscus,Apogon_fuscus,z,Z,Z,2,2,3,6,10,n,n,c,l,d,u,c,a,a,nc,non,0,0.040677193,2.69862559,sp
2958,APOGONIDAE,Apogon,semiornatus,Apogon_semiornatus,c2,C,C,1,2,3,5,7,n,n,c,l,b,u,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2960,APOGONIDAE,Apogon,septemstriatus,Apogon_septemstriatus,z,Z,Z,2,3,3,6,10,n,n,c,l,d,st,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2962,APOGONIDAE,Apogon,sp,Apogon_sp,z,Z,Z,2,2,0,6,10,n,n,c,l,X,X,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2964,APOGONIDAE,Apogon,taeniophorus,Apogon_taeniophorus,c2z,C,C,2,2,3,6,8,n,n,c,l,d,st,c,a,a,nc,non,0,0.01544933,3.121264237,genus
2966,APOGONIDAE,Apogon,trimaculatus,Apogon_trimaculatus,z,Z,Z,2,2,1,7,12,n,n,c,l,d,b,h,a,a,nc,non,0,0.021736421,2.971423817,sp
2980,APOGONIDAE,Archamia,fucata,Archamia_fucata,z,Z,Z,1,2,4,5,6,n,n,nc,l,b,b,h,a,a,nc,non,0,0.008914977,3.322777975,sp
2981,APOGONIDAE,Archamia,leai,Archamia_leai,z,Z,Z,2,2,4,5,9,n,n,nc,l,b,b,h,a,a,nc,non,0,0.007229283,3.479846469,sp
2982,APOGONIDAE,Archamia,zosterophora,Archamia_zosterophora,z,Z,Z,1,2,5,5,6,n,n,nc,l,b,m,h,a,a,nc,non,0,0.008349154,3.395343626,genus
2983,APOGONIDAE,Archamia,lineolata,Archamia_lineolata,z,Z,Z,1,2,5,5,6,n,n,nc,l,b,b,h,a,a,nc,non,0,0.048514925,2.585723188,sp
2990,APOGONIDAE,Cheilodipterus,lachneri,Cheilodipterus_lachneri,p,P,P,3,2,1,12,20,n,n,c,l,d,st,c,a,a,nc,non,0,0.002177045,3.857771674,sp
2992,APOGONIDAE,Cheilodipterus,quinquelineatus,Cheilodipterus_quinquelineatus,p,P,P,2,2,3,6,11,n,n,c,l,d,st,c,a,a,nc,non,0,0.016071637,2.999229198,sp
2994,APOGONIDAE,Cheilodipterus,macrodon,Cheilodipterus_macrodon,p,P,P,3,2,1,9,18,n,n,c,l,d,st,c,a,a,nc,non,0,0.005399289,3.432804567,sp
2996,APOGONIDAE,Cheilodipterus,artus,Cheilodipterus_artus,p,P,P,2,2,3,8,12,n,n,c,l,d,st,c,a,a,nc,non,0,0.003759887,3.590161521,sp
3000,APOGONIDAE,Foa,brachygramma,Foa_brachygramma,c2,C,C,1,2,3,4,5,n,n,vc,l,d,u,h,a,a,nc,non,0,0.014256584,3.14288498,famille
3002,APOGONIDAE,Foa,sp,Foa_sp,c2,C,C,0,0,0,,,n,n,vc,l,d,u,h,a,a,nc,non,0,0.014256584,3.14288498,famille
3008,APOGONIDAE,Fowleria,abocellata,Fowleria_abocellata,c2,C,C,1,2,1,4,5,n,n,vc,l,d,u,h,a,a,nc,non,0,0.008230315,3.56653732,genus
3010,APOGONIDAE,Fowleria,aurita,Fowleria_aurita,c2,C,C,1,2,1,5,6,n,n,vc,l,d,u,h,a,a,nc,non,0,0.037641149,2.775842399,sp
3012,APOGONIDAE,Fowleria,isostigma,Fowleria_isostigma,c2,C,C,2,2,1,5,8,n,n,vc,l,d,u,h,a,a,nc,non,0,0.008230315,3.56653732,genus
3014,APOGONIDAE,Fowleria,marmorata,Fowleria_marmorata,c2,C,C,1,2,1,4,4,n,n,vc,l,d,u,c,a,a,nc,non,0,0.002345443,4.136094038,sp
3016,APOGONIDAE,Fowleria,variegata,Fowleria_variegata,c2,C,C,1,2,1,4,6,n,n,vc,l,d,u,c,a,a,nc,non,0,0.01343558,3.34959001,sp
3018,APOGONIDAE,Fowleria,sp,Fowleria_sp,z,Z,Z,0,2,1,,,n,n,vc,l,d,u,c,a,a,nc,non,0,0.008230315,3.56653732,genus
3022,APOGONIDAE,Gymnapogon,philippinus,Gymnapogon_philippinus,z,Z,Z,1,2,4,3,4,n,n,c,l,s,u,c,a,a,nc,non,0,0.014256584,3.14288498,famille
3024,APOGONIDAE,Gymnapogon,sp,Gymnapogon_sp,z,Z,Z,1,2,4,3,5,n,n,c,l,X,X,c,a,a,nc,non,0,0.014256584,3.14288498,famille
3030,APOGONIDAE,Pseudamia,gelatinosa,Pseudamia_gelatinosa,c2,C,C,1,2,1,5,7,n,n,c,l,d,u,c,a,a,nc,non,0,0.014256584,3.14288498,famille
3032,APOGONIDAE,Pseudamiops,sp,Pseudamiops_sp,z,Z,Z,0,0,0,,,n,n,c,l,X,X,c,a,a,nc,non,0,0.014256584,3.14288498,famille
3034,APOGONIDAE,Rhabdamia,sp,Rhabdamia_sp,z,Z,Z,1,2,5,3,4,n,n,nc,l,s,u,c,a,a,nc,non,0,0.014256584,3.14288498,famille
3036,APOGONIDAE,Rhabdamia,cypselurus,Rhabdamia_cypselurus,z,Z,Z,1,2,5,4,5,n,n,nc,l,s,u,c,a,a,nc,non,0,0.014256584,3.14288498,famille
3038,APOGONIDAE,Rhabdamia,gracilis,Rhabdamia_gracilis,z,Z,Z,1,2,5,4,5,n,n,nc,l,s,u,c,a,a,nc,non,0,0.014256584,3.14288498,famille
3045,APOGONIDAE,Siphamia,sp,Siphamia_sp,z,Z,Z,1,2,3,3,4,n,n,c,l,d,st,c,a,a,nc,non,0,0.014256584,3.14288498,famille
3047,APOGONIDAE,Siphamia,versicolor,Siphamia_versicolor,z,Z,Z,1,2,3,4,5,n,n,c,l,d,st,c,a,a,nc,non,0,0.014256584,3.14288498,famille
3050,APOGONIDAE,Sphaeramia,orbicularis,Sphaeramia_orbicularis,z,Z,Z,2,2,3,6,8,n,n,c,l,d,m,h,a,a,nc,non,0,0.014256584,3.14288498,famille
3051,APOGONIDAE,Sphaeramia,nematophora,Sphaeramia_nematophora,z,Z,Z,1,2,3,5,7,n,n,c,l,d,m,h,a,a,nc,non,0,0.014256584,3.14288498,famille
3060,SILLAGINIDAE,Sillago,sp,Sillago_sp,c1,C,C,3,4,3,17,22,d,n,nc,b,s,u,c,a,m,c,non,0,0.004031684,3.263899315,genus
3065,SILLAGINIDAE,Sillago,ciliata,Sillago_ciliata,c1,C,C,3,4,3,20,30,d,n,nc,b,s,u,c,a,m,c,non,0,0.002789456,3.39552809,sp
3066,SILLAGINIDAE,Sillago,sihama,Sillago_sihama,c1,C,C,3,4,3,16,25,d,n,nc,b,s,u,c,a,m,c,non,0,0.005067634,3.180024359,sp
3075,MALACANTHIDAE,Branchiostegus,wardi,Branchiostegus_wardi,c1,C,C,4,2,1,35,47,d,s,c,b,d,u,c,a,a,nc,non,0,inconnu,inconnu,
3080,MALACANTHIDAE,Hoplolatilus,chlupatyi,Hoplolatilus_chlupatyi,z,Z,Z,2,2,2,10,13,d,s,c,l,b,u,c,a,a,nc,non,0,inconnu,inconnu,
3082,MALACANTHIDAE,Hoplolatilus,cuniculus,Hoplolatilus_cuniculus,z,Z,Z,2,2,2,10,12,d,s,c,l,d,u,c,a,a,nc,non,0,inconnu,inconnu,
3084,MALACANTHIDAE,Hoplolatilus,fronticinctus,Hoplolatilus_fronticinctus,z,Z,Z,3,2,3,12,17,d,s,c,l,b,m,c,a,a,nc,non,0,inconnu,inconnu,
3086,MALACANTHIDAE,Hoplolatilus,starcki,Hoplolatilus_starcki,z,Z,Z,2,2,2,10,12,d,s,c,l,b,m,c,a,a,nc,non,0,inconnu,inconnu,
3110,MALACANTHIDAE,Malacanthus,brevirostris,Malacanthus_brevirostris,c1,C,C,3,2,2,15,27,d,s,c,b,b,m,c,a,a,nc,non,0,inconnu,inconnu,
3112,MALACANTHIDAE,Malacanthus,latovittatus,Malacanthus_latovittatus,c1,C,C,4,2,2,20,35,d,s,c,b,b,st,c,a,a,nc,non,0,inconnu,inconnu,
3120,ECHENEIDAE,Echeneis,naucrates,Echeneis_naucrates,c1,C,C,6,4,1,60,95,b,s,nc,m,d,u,c,a,a,nc,non,0,0.00075483,3.357789232,sp
3138,CARANGIDAE,Carangidae,sp,Carangidae_sp,c1,C,C,0,4,0,,,b,a,nc,h,s,u,h,a,a,c,oui,0,0.008334081,3.197237587,famille
3139,CARANGIDAE,Alectis,ciliaris,Alectis_ciliaris,p,P,P,6,4,3,60,90,b,a,nc,h,s,u,r,a,m,c,oui,0,0.008334081,3.197237587,famille
3140,CARANGIDAE,Alectis,indicus,Alectis_indicus,z,Z,Z,6,4,3,70,150,b,n,nc,h,s,u,r,a,m,c,oui,0,0.008334081,3.197237587,famille
3144,CARANGIDAE,Alepes,vari,Alepes_vari,pz,P,P,3,4,3,20,30,b,n,nc,h,s,u,c,a,m,c,oui,0,0.008334081,3.197237587,famille
3145,CARANGIDAE,Alepes,djedaba,Alepes_djedaba,z-c2,Z,Z,3,4,3,22,30,b,n,nc,h,s,u,c,a,m,c,oui,0,0.008334081,3.197237587,famille
3150,CARANGIDAE,Atule,mate,Atule_mate,z-c2,Z,Z,3,4,5,20,30,b,n,nc,h,s,u,c,a,i,c,oui,0,0.0165742,2.948713034,sp
3153,CARANGIDAE,Carangoides,sp,Carangoides_sp,p,P,P,0,4,3,,,b,a,nc,h,s,u,h,a,m,c,oui,0,0.036119379,2.812472754,genus
3155,CARANGIDAE,Carangoides,armatus,Carangoides_armatus,p,P,P,4,4,3,33,50,b,a,nc,h,s,u,h,a,m,c,oui,0,0.011451059,3.126162542,sp
3157,CARANGIDAE,Carangoides,chrysophrys,Carangoides_chrysophrys,p,P,P,5,4,4,35,60,b,a,nc,h,s,u,h,a,m,c,oui,0,0.026677148,2.901948949,sp
3162,CARANGIDAE,Carangoides,dinema,Carangoides_dinema,p,P,P,5,4,3,40,60,b,a,nc,h,s,u,h,a,m,c,oui,0,0.036119379,2.812472754,genus
3163,CARANGIDAE,Carangoides,ferdau,Carangoides_ferdau,p,P,P,5,4,4,35,70,b,a,nc,h,s,u,h,a,m,c,oui,1,0.036825665,2.851155431,sp
3165,CARANGIDAE,Carangoides,fulvoguttatus,Carangoides_fulvoguttatus,p,P,P,6,4,3,60,120,b,a,nc,h,s,u,h,a,i,c,oui,1,0.032849223,2.808199944,sp
3167,CARANGIDAE,Carangoides,gymnostethus,Carangoides_gymnostethus,c1,C,C,6,4,3,50,90,b,a,nc,h,s,u,h,a,i,c,oui,0,0.046310212,2.746452956,sp
3169,CARANGIDAE,Carangoides,hedlandensis,Carangoides_hedlandensis,p-c1,P,P,4,4,3,20,33,b,a,nc,h,s,u,h,a,m,c,oui,0,0.038112383,2.864155948,sp
3171,CARANGIDAE,Carangoides,orthogrammus,Carangoides_orthogrammus,p,P,P,5,4,4,35,70,b,a,nc,h,s,sp,h,a,m,c,oui,1,0.015592989,3.025617907,sp
3172,CARANGIDAE,Carangoides,coeruleopinnatus,Carangoides_coeruleopinnatus,p,P,P,4,4,3,25,40,b,a,nc,h,s,u,h,a,m,c,oui,1,0.032112012,2.902235302,sp
3180,CARANGIDAE,Caranx,ignobilis,Caranx_ignobilis,p,P,P,6,4,1,70,140,b,a,nc,m,s,u,h,a,m,c,oui,1,0.016383141,3.058693265,sp
3182,CARANGIDAE,Caranx,lugubris,Caranx_lugubris,p,P,P,6,4,1,50,90,b,a,nc,h,s,u,h,a,m,c,oui,0,0.019833081,2.986046206,genus
3184,CARANGIDAE,Caranx,melampygus,Caranx_melampygus,p,P,P,5,4,1,35,75,b,a,nc,m,s,sp,h,a,i,c,oui,1,0.023398166,2.917987056,sp
3186,CARANGIDAE,Caranx,papuensis,Caranx_papuensis,p,P,P,5,4,1,35,80,b,a,nc,m,s,sp,h,a,i,c,oui,1,0.023539796,2.922788691,sp
3188,CARANGIDAE,Caranx,sexfasciatus,Caranx_sexfasciatus,p,P,P,5,4,4,40,80,b,a,nc,h,s,u,h,a,i,c,oui,0,0.019833081,2.986046206,genus
3190,CARANGIDAE,Caranx,tille,Caranx_tille,p,P,P,5,4,3,35,70,b,a,nc,h,s,u,h,a,m,c,oui,0,0.019833081,2.986046206,genus
3192,CARANGIDAE,Caranx,sp,Caranx_sp,p,P,P,0,4,3,,,b,a,nc,h,s,u,h,a,m,c,oui,1,0.019833081,2.986046206,genus
3200,CARANGIDAE,Decapterus,macrosoma,Decapterus_macrosoma,c1,C,C,4,4,5,20,33,b,n,nc,h,s,u,c,a,m,c,oui,0,0.013927681,2.963779649,genus
3206,CARANGIDAE,Decapterus,russellii,Decapterus_russellii,z,Z,Z,4,4,5,15,35,b,n,nc,h,s,u,c,a,i,c,oui,0,0.013897891,2.962796169,sp
3220,CARANGIDAE,Elagatis,bipinnulatus,Elagatis_bipinnulatus,p-z,P,P,6,4,3,50,110,b,a,nc,h,s,st,c,a,i,c,oui,0,0.008334081,3.197237587,famille
3226,CARANGIDAE,Gnathanodon,speciosus,Gnathanodon_speciosus,c1,C,C,6,4,3,50,110,b,n,nc,l,s,b,h,a,i,c,oui,0,0.019921501,2.994962473,sp
3230,CARANGIDAE,Megalaspis,cordyla,Megalaspis_cordyla,p,P,P,6,4,4,50,100,b,n,nc,h,s,u,c,a,m,c,oui,0,0.008334081,3.197237587,famille
3232,CARANGIDAE,Naucrates,ductor,Naucrates_ductor,p,P,P,5,4,3,25,60,b,n,nc,h,s,b,c,a,m,c,oui,0,0.008334081,3.197237587,famille
3235,CARANGIDAE,Pseudocaranx,dentex,Pseudocaranx_dentex,p,P,P,6,4,3,45,82,b,a,nc,m,s,sp,h,a,i,c,oui,0,0.027095568,2.885977899,sp
3240,CARANGIDAE,Scomberoides,lysan,Scomberoides_lysan,p,P,P,5,4,5,30,70,b,a,nc,h,s,sp,c,a,m,c,oui,1,0.010846683,2.923019362,sp
3242,CARANGIDAE,Scomberoides,tol,Scomberoides_tol,p,P,P,5,4,5,30,60,b,a,nc,h,s,sp,c,a,m,c,oui,1,0.015431306,2.787479756,sp
3243,CARANGIDAE,Scomberoides,sp,Scomberoides_sp,p,P,P,0,4,5,,,b,a,nc,h,s,sp,c,a,m,c,oui,1,0.01080582,2.930033725,genus
